000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "./datalink-A.log", TCP port 59144, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.309 New epoch: Tue May 24 21:06:45 2022
000.309 =================================================================
000.309 
000.309 Designed by 2020212900 Ling Zichao, based on Pro.Jiang's. build: May 24 2022  21:06:28
004.533 .... 1 packets received, 518 bps, 6.48%, Err 1 (3.0e-05)
9360.738 .... 9135 packets received, 1999 bps, 24.98%, Err 199 (1.0e-05)
9362.868 .... 9143 packets received, 2000 bps, 25.00%, Err 199 (1.0e-05)
9364.977 .... 9151 packets received, 2001 bps, 25.02%, Err 199 (1.0e-05)
9367.109 .... 9159 packets received, 2003 bps, 25.03%, Err 199 (1.0e-05)
9369.283 .... 9167 packets received, 2004 bps, 25.05%, Err 199 (1.0e-05)
9371.378 .... 9175 packets received, 2005 bps, 25.07%, Err 199 (1.0e-05)
9373.512 .... 9183 packets received, 2006 bps, 25.08%, Err 199 (1.0e-05)
9375.663 .... 9191 packets received, 2008 bps, 25.10%, Err 199 (1.0e-05)
9377.824 .... 9199 packets received, 2009 bps, 25.11%, Err 199 (1.0e-05)
9382.592 .... 9203 packets received, 2009 bps, 25.11%, Err 200 (1.0e-05)
9384.685 .... 9224 packets received, 2013 bps, 25.16%, Err 200 (1.0e-05)
9386.873 .... 9232 packets received, 2014 bps, 25.18%, Err 200 (1.0e-05)
9389.010 .... 9240 packets received, 2016 bps, 25.20%, Err 200 (1.0e-05)
9391.123 .... 9248 packets received, 2017 bps, 25.21%, Err 200 (1.0e-05)
9395.983 .... 9252 packets received, 2017 bps, 25.21%, Err 201 (1.0e-05)
9398.101 .... 9273 packets received, 2021 bps, 25.26%, Err 201 (1.0e-05)
9400.290 .... 9281 packets received, 2022 bps, 25.28%, Err 201 (1.0e-05)
9405.051 .... 9285 packets received, 2022 bps, 25.27%, Err 203 (1.0e-05)
9407.165 .... 9305 packets received, 2026 bps, 25.32%, Err 203 (1.0e-05)
9409.268 .... 9313 packets received, 2027 bps, 25.34%, Err 203 (1.0e-05)
9411.380 .... 9321 packets received, 2028 bps, 25.36%, Err 203 (1.0e-05)
9413.472 .... 9329 packets received, 2030 bps, 25.37%, Err 203 (1.0e-05)
9415.612 .... 9337 packets received, 2031 bps, 25.39%, Err 203 (1.0e-05)
9417.711 .... 9345 packets received, 2032 bps, 25.40%, Err 203 (1.0e-05)
9419.839 .... 9353 packets received, 2034 bps, 25.42%, Err 203 (1.0e-05)
9421.948 .... 9361 packets received, 2035 bps, 25.44%, Err 203 (1.0e-05)
9424.059 .... 9369 packets received, 2036 bps, 25.45%, Err 203 (1.0e-05)
9426.148 .... 9377 packets received, 2037 bps, 25.47%, Err 203 (1.0e-05)
9428.287 .... 9385 packets received, 2039 bps, 25.48%, Err 203 (1.0e-05)
9433.074 .... 9389 packets received, 2039 bps, 25.48%, Err 204 (1.0e-05)
9435.244 .... 9410 packets received, 2043 bps, 25.53%, Err 204 (1.0e-05)
9437.355 .... 9418 packets received, 2044 bps, 25.55%, Err 204 (1.0e-05)
9441.847 .... 9421 packets received, 2044 bps, 25.55%, Err 205 (1.0e-05)
9444.022 .... 9442 packets received, 2048 bps, 25.60%, Err 205 (1.0e-05)
9446.150 .... 9450 packets received, 2049 bps, 25.61%, Err 205 (1.0e-05)
9448.259 .... 9458 packets received, 2050 bps, 25.63%, Err 205 (1.0e-05)
9450.366 .... 9466 packets received, 2052 bps, 25.64%, Err 205 (1.0e-05)
9452.472 .... 9474 packets received, 2053 bps, 25.66%, Err 205 (1.0e-05)
9454.579 .... 9482 packets received, 2054 bps, 25.68%, Err 205 (1.0e-05)
9456.699 .... 9490 packets received, 2055 bps, 25.69%, Err 205 (1.0e-05)
9461.203 .... 9493 packets received, 2055 bps, 25.69%, Err 207 (1.0e-05)
9463.323 .... 9514 packets received, 2059 bps, 25.74%, Err 207 (1.0e-05)
9465.420 .... 9522 packets received, 2060 bps, 25.75%, Err 207 (1.0e-05)
9467.515 .... 9530 packets received, 2062 bps, 25.77%, Err 207 (1.0e-05)
9469.643 .... 9538 packets received, 2063 bps, 25.79%, Err 207 (1.0e-05)
9471.752 .... 9546 packets received, 2064 bps, 25.80%, Err 207 (1.0e-05)
9473.910 .... 9554 packets received, 2065 bps, 25.82%, Err 207 (1.0e-05)
9476.063 .... 9562 packets received, 2067 bps, 25.83%, Err 207 (1.0e-05)
9478.171 .... 9570 packets received, 2068 bps, 25.85%, Err 207 (1.0e-05)
9482.667 .... 9573 packets received, 2068 bps, 25.85%, Err 209 (1.0e-05)
9485.344 .... 9583 packets received, 2069 bps, 25.87%, Err 209 (1.0e-05)
9487.530 .... 9603 packets received, 2073 bps, 25.91%, Err 209 (1.0e-05)
9489.644 .... 9611 packets received, 2074 bps, 25.93%, Err 209 (1.0e-05)
9491.772 .... 9619 packets received, 2076 bps, 25.94%, Err 209 (1.0e-05)
9493.924 .... 9627 packets received, 2077 bps, 25.96%, Err 209 (1.0e-05)
9496.039 .... 9635 packets received, 2078 bps, 25.98%, Err 210 (1.0e-05)
9500.030 .... 9636 packets received, 2077 bps, 25.97%, Err 210 (1.0e-05)
9502.136 .... 9657 packets received, 2082 bps, 26.02%, Err 210 (1.0e-05)
9504.256 .... 9665 packets received, 2083 bps, 26.03%, Err 210 (1.0e-05)
9509.779 .... 9672 packets received, 2083 bps, 26.04%, Err 211 (1.0e-05)
9511.911 .... 9693 packets received, 2087 bps, 26.09%, Err 211 (1.0e-05)
9514.027 .... 9701 packets received, 2088 bps, 26.10%, Err 211 (1.0e-05)
9516.147 .... 9709 packets received, 2090 bps, 26.12%, Err 211 (1.0e-05)
9521.684 .... 9716 packets received, 2090 bps, 26.12%, Err 212 (1.0e-05)
9526.707 .... 9734 packets received, 2093 bps, 26.16%, Err 213 (1.0e-05)
9528.816 .... 9755 packets received, 2097 bps, 26.21%, Err 213 (1.0e-05)
9530.914 .... 9763 packets received, 2098 bps, 26.22%, Err 214 (1.0e-05)
9533.046 .... 9771 packets received, 2099 bps, 26.24%, Err 214 (1.0e-05)
9535.139 .... 9779 packets received, 2101 bps, 26.26%, Err 215 (1.0e-05)
9539.142 .... 9780 packets received, 2100 bps, 26.25%, Err 215 (1.0e-05)
9543.223 ** WARNING: System too busy, sleep 15 ms, but be awakened 345 ms later
9544.999 .... 9801 packets received, 2103 bps, 26.29%, Err 216 (1.0e-05)
9547.192 .... 9822 packets received, 2107 bps, 26.34%, Err 216 (1.0e-05)
9551.684 .... 9825 packets received, 2107 bps, 26.33%, Err 217 (1.0e-05)
9553.787 ** WARNING: System too busy, sleep 15 ms, but be awakened 86 ms later
9553.912 .... 9846 packets received, 2111 bps, 26.38%, Err 217 (1.0e-05)
9555.994 .... 9854 packets received, 2112 bps, 26.40%, Err 217 (1.0e-05)
9560.230 .... 9856 packets received, 2111 bps, 26.39%, Err 218 (1.0e-05)
9562.341 .... 9877 packets received, 2116 bps, 26.44%, Err 218 (1.0e-05)
9568.250 .... 9885 packets received, 2116 bps, 26.45%, Err 219 (1.0e-05)
9570.351 .... 9906 packets received, 2120 bps, 26.50%, Err 219 (1.0e-05)
9572.447 .... 9914 packets received, 2121 bps, 26.52%, Err 219 (1.0e-05)
9574.568 .... 9922 packets received, 2122 bps, 26.53%, Err 219 (1.0e-05)
9576.672 .... 9930 packets received, 2124 bps, 26.55%, Err 219 (1.0e-05)
9578.804 .... 9938 packets received, 2125 bps, 26.56%, Err 219 (1.0e-05)
9580.977 .... 9946 packets received, 2126 bps, 26.58%, Err 219 (1.0e-05)
9583.117 .... 9954 packets received, 2127 bps, 26.59%, Err 219 (1.0e-05)
9585.238 .... 9962 packets received, 2129 bps, 26.61%, Err 219 (1.0e-05)
9587.378 .... 9970 packets received, 2130 bps, 26.62%, Err 219 (1.0e-05)
9589.531 .... 9978 packets received, 2131 bps, 26.64%, Err 219 (1.0e-05)
9591.643 .... 9986 packets received, 2132 bps, 26.65%, Err 219 (1.0e-05)
9593.802 .... 9994 packets received, 2134 bps, 26.67%, Err 219 (1.0e-05)
9598.606 .... 9998 packets received, 2133 bps, 26.67%, Err 220 (1.0e-05)
9600.759 .... 10019 packets received, 2137 bps, 26.72%, Err 220 (1.0e-05)
9602.928 .... 10027 packets received, 2139 bps, 26.73%, Err 220 (1.0e-05)
9608.464 .... 10034 packets received, 2139 bps, 26.74%, Err 221 (1.0e-05)
9610.596 .... 10055 packets received, 2143 bps, 26.79%, Err 221 (1.0e-05)
9612.706 .... 10063 packets received, 2144 bps, 26.80%, Err 221 (1.0e-05)
9614.808 .... 10071 packets received, 2145 bps, 26.82%, Err 221 (1.0e-05)
9616.908 .... 10079 packets received, 2147 bps, 26.83%, Err 221 (1.0e-05)
9619.039 .... 10087 packets received, 2148 bps, 26.85%, Err 221 (1.0e-05)
9621.142 .... 10095 packets received, 2149 bps, 26.86%, Err 222 (1.0e-05)
9623.266 .... 10103 packets received, 2150 bps, 26.88%, Err 222 (1.0e-05)
9628.025 .... 10107 packets received, 2150 bps, 26.88%, Err 223 (1.0e-05)
9630.191 .... 10128 packets received, 2154 bps, 26.92%, Err 223 (1.0e-05)
9632.344 .... 10136 packets received, 2155 bps, 26.94%, Err 223 (1.0e-05)
9634.451 .... 10144 packets received, 2156 bps, 26.96%, Err 223 (1.0e-05)
9636.548 .... 10152 packets received, 2158 bps, 26.97%, Err 223 (1.0e-05)
9641.062 .... 10155 packets received, 2157 bps, 26.97%, Err 224 (1.0e-05)
9643.160 .... 10176 packets received, 2161 bps, 27.02%, Err 224 (1.0e-05)
9645.277 .... 10184 packets received, 2163 bps, 27.03%, Err 224 (1.0e-05)
9645.984 ** WARNING: System too busy, sleep 15 ms, but be awakened 103 ms later
9647.391 .... 10192 packets received, 2164 bps, 27.05%, Err 224 (1.0e-05)
9649.506 .... 10200 packets received, 2165 bps, 27.06%, Err 224 (1.0e-05)
9651.666 .... 10208 packets received, 2166 bps, 27.08%, Err 224 (1.0e-05)
9653.815 .... 10216 packets received, 2167 bps, 27.09%, Err 224 (1.0e-05)
9655.966 .... 10224 packets received, 2169 bps, 27.11%, Err 224 (1.0e-05)
9658.142 .... 10232 packets received, 2170 bps, 27.12%, Err 224 (1.0e-05)
9660.250 .... 10240 packets received, 2171 bps, 27.14%, Err 224 (1.0e-05)
9662.350 .... 10248 packets received, 2172 bps, 27.15%, Err 224 (1.0e-05)
9664.455 .... 10256 packets received, 2173 bps, 27.17%, Err 224 (1.0e-05)
9666.591 .... 10264 packets received, 2175 bps, 27.18%, Err 224 (1.0e-05)
9668.727 .... 10272 packets received, 2176 bps, 27.20%, Err 224 (1.0e-05)
9670.879 .... 10280 packets received, 2177 bps, 27.21%, Err 224 (1.0e-05)
9673.005 .... 10288 packets received, 2178 bps, 27.23%, Err 224 (1.0e-05)
9675.108 .... 10296 packets received, 2180 bps, 27.24%, Err 224 (1.0e-05)
9677.234 .... 10304 packets received, 2181 bps, 27.26%, Err 224 (1.0e-05)
9679.321 .... 10312 packets received, 2182 bps, 27.27%, Err 224 (1.0e-05)
9681.468 .... 10320 packets received, 2183 bps, 27.29%, Err 224 (1.0e-05)
9683.553 .... 10328 packets received, 2184 bps, 27.31%, Err 224 (1.0e-05)
9685.678 .... 10336 packets received, 2186 bps, 27.32%, Err 224 (1.0e-05)
9687.793 .... 10344 packets received, 2187 bps, 27.34%, Err 224 (1.0e-05)
9689.899 .... 10352 packets received, 2188 bps, 27.35%, Err 224 (1.0e-05)
9692.025 .... 10360 packets received, 2189 bps, 27.37%, Err 224 (1.0e-05)
9694.120 .... 10368 packets received, 2190 bps, 27.38%, Err 224 (1.0e-05)
9696.238 .... 10376 packets received, 2192 bps, 27.40%, Err 224 (1.0e-05)
9698.354 .... 10384 packets received, 2193 bps, 27.41%, Err 224 (1.0e-05)
9702.836 .... 10387 packets received, 2193 bps, 27.41%, Err 225 (1.0e-05)
9707.584 .... 10404 packets received, 2195 bps, 27.44%, Err 226 (1.0e-05)
9709.726 .... 10425 packets received, 2199 bps, 27.49%, Err 226 (1.0e-05)
9711.917 .... 10433 packets received, 2200 bps, 27.50%, Err 226 (1.0e-05)
9714.001 .... 10441 packets received, 2201 bps, 27.52%, Err 226 (1.0e-05)
9716.145 .... 10449 packets received, 2203 bps, 27.53%, Err 226 (1.0e-05)
9718.238 .... 10457 packets received, 2204 bps, 27.55%, Err 226 (1.0e-05)
9720.358 .... 10465 packets received, 2205 bps, 27.56%, Err 226 (1.0e-05)
9722.463 .... 10473 packets received, 2206 bps, 27.58%, Err 226 (1.0e-05)
9724.597 .... 10481 packets received, 2207 bps, 27.59%, Err 226 (1.0e-05)
9726.703 .... 10489 packets received, 2209 bps, 27.61%, Err 226 (1.0e-05)
9728.816 .... 10497 packets received, 2210 bps, 27.62%, Err 226 (9.9e-06)
9730.978 .... 10505 packets received, 2211 bps, 27.64%, Err 226 (9.9e-06)
9733.110 .... 10513 packets received, 2212 bps, 27.65%, Err 226 (9.9e-06)
9735.219 .... 10521 packets received, 2213 bps, 27.67%, Err 226 (9.9e-06)
9737.347 .... 10529 packets received, 2215 bps, 27.68%, Err 226 (9.9e-06)
9739.435 .... 10537 packets received, 2216 bps, 27.70%, Err 226 (9.9e-06)
9744.231 .... 10541 packets received, 2216 bps, 27.69%, Err 227 (9.9e-06)
9746.297 .... 10562 packets received, 2220 bps, 27.74%, Err 227 (9.9e-06)
9748.421 .... 10570 packets received, 2221 bps, 27.76%, Err 227 (9.9e-06)
9750.526 .... 10578 packets received, 2222 bps, 27.77%, Err 227 (9.9e-06)
9752.635 .... 10586 packets received, 2223 bps, 27.79%, Err 227 (9.9e-06)
9754.772 .... 10594 packets received, 2224 bps, 27.80%, Err 227 (9.9e-06)
9756.866 .... 10602 packets received, 2226 bps, 27.82%, Err 227 (9.9e-06)
9759.031 .... 10610 packets received, 2227 bps, 27.83%, Err 227 (9.9e-06)
9761.194 .... 10618 packets received, 2228 bps, 27.85%, Err 227 (9.9e-06)
9763.296 .... 10626 packets received, 2229 bps, 27.86%, Err 227 (9.9e-06)
9768.935 .... 10633 packets received, 2229 bps, 27.87%, Err 228 (9.9e-06)
9771.043 .... 10654 packets received, 2233 bps, 27.91%, Err 229 (9.9e-06)
9775.287 .... 10656 packets received, 2233 bps, 27.91%, Err 231 (1.0e-05)
9778.754 .... 10669 packets received, 2235 bps, 27.93%, Err 231 (1.0e-05)
9783.294 .... 10684 packets received, 2237 bps, 27.96%, Err 232 (1.0e-05)
9785.433 .... 10705 packets received, 2241 bps, 28.01%, Err 232 (1.0e-05)
9787.614 .... 10713 packets received, 2242 bps, 28.02%, Err 232 (1.0e-05)
9789.755 .... 10721 packets received, 2243 bps, 28.04%, Err 232 (1.0e-05)
9791.872 .... 10729 packets received, 2244 bps, 28.05%, Err 232 (1.0e-05)
9793.970 .... 10737 packets received, 2245 bps, 28.07%, Err 232 (1.0e-05)
9796.098 .... 10745 packets received, 2247 bps, 28.08%, Err 232 (1.0e-05)
9798.196 .... 10753 packets received, 2248 bps, 28.10%, Err 232 (1.0e-05)
9800.313 .... 10761 packets received, 2249 bps, 28.11%, Err 232 (1.0e-05)
9802.425 .... 10769 packets received, 2250 bps, 28.13%, Err 232 (1.0e-05)
9804.584 .... 10777 packets received, 2251 bps, 28.14%, Err 232 (9.9e-06)
9808.856 .... 10779 packets received, 2251 bps, 28.13%, Err 233 (1.0e-05)
9810.983 .... 10800 packets received, 2255 bps, 28.18%, Err 233 (1.0e-05)
9815.723 .... 10804 packets received, 2254 bps, 28.18%, Err 235 (1.0e-05)
9817.822 .... 10825 packets received, 2258 bps, 28.23%, Err 235 (1.0e-05)
9819.960 .... 10833 packets received, 2259 bps, 28.24%, Err 235 (1.0e-05)
9824.970 .... 10838 packets received, 2259 bps, 28.24%, Err 236 (1.0e-05)
9829.984 .... 10856 packets received, 2262 bps, 28.27%, Err 237 (1.0e-05)
9832.111 .... 10877 packets received, 2266 bps, 28.32%, Err 237 (1.0e-05)
9834.229 .... 10885 packets received, 2267 bps, 28.34%, Err 237 (1.0e-05)
9836.331 .... 10893 packets received, 2268 bps, 28.35%, Err 238 (1.0e-05)
9840.282 .... 10894 packets received, 2267 bps, 28.34%, Err 239 (1.0e-05)
9842.386 .... 10914 packets received, 2271 bps, 28.39%, Err 239 (1.0e-05)
9847.139 .... 10918 packets received, 2271 bps, 28.39%, Err 241 (1.0e-05)
9849.268 .... 10926 packets received, 2272 bps, 28.40%, Err 241 (1.0e-05)
9854.058 .... 10942 packets received, 2274 bps, 28.43%, Err 242 (1.0e-05)
9856.229 .... 10962 packets received, 2278 bps, 28.47%, Err 242 (1.0e-05)
9858.351 .... 10970 packets received, 2279 bps, 28.49%, Err 242 (1.0e-05)
9860.494 .... 10978 packets received, 2280 bps, 28.50%, Err 242 (1.0e-05)
9862.601 .... 10986 packets received, 2281 bps, 28.52%, Err 242 (1.0e-05)
9864.701 .... 10994 packets received, 2283 bps, 28.53%, Err 242 (1.0e-05)
9866.804 .... 11002 packets received, 2284 bps, 28.55%, Err 242 (1.0e-05)
9869.000 .... 11010 packets received, 2285 bps, 28.56%, Err 242 (1.0e-05)
9871.144 .... 11018 packets received, 2286 bps, 28.58%, Err 242 (1.0e-05)
9873.236 .... 11026 packets received, 2287 bps, 28.59%, Err 242 (1.0e-05)
9878.795 .... 11033 packets received, 2287 bps, 28.59%, Err 243 (1.0e-05)
9880.907 .... 11054 packets received, 2291 bps, 28.64%, Err 243 (1.0e-05)
9883.003 .... 11062 packets received, 2292 bps, 28.66%, Err 243 (1.0e-05)
9885.144 .... 11070 packets received, 2294 bps, 28.67%, Err 243 (1.0e-05)
9887.308 .... 11078 packets received, 2295 bps, 28.68%, Err 243 (1.0e-05)
9889.445 .... 11086 packets received, 2296 bps, 28.70%, Err 243 (1.0e-05)
9891.613 .... 11094 packets received, 2297 bps, 28.71%, Err 243 (1.0e-05)
9893.762 .... 11102 packets received, 2298 bps, 28.73%, Err 243 (1.0e-05)
9895.874 .... 11110 packets received, 2299 bps, 28.74%, Err 243 (1.0e-05)
9898.008 .... 11118 packets received, 2301 bps, 28.76%, Err 243 (1.0e-05)
9900.168 .... 11126 packets received, 2302 bps, 28.77%, Err 243 (1.0e-05)
9902.297 .... 11134 packets received, 2303 bps, 28.79%, Err 243 (1.0e-05)
9906.520 .... 11136 packets received, 2302 bps, 28.78%, Err 245 (1.0e-05)
9908.620 .... 11156 packets received, 2306 bps, 28.82%, Err 245 (1.0e-05)
9910.737 .... 11164 packets received, 2307 bps, 28.84%, Err 245 (1.0e-05)
9916.291 .... 11171 packets received, 2307 bps, 28.84%, Err 246 (1.0e-05)
9918.451 .... 11192 packets received, 2311 bps, 28.89%, Err 246 (1.0e-05)
9920.603 .... 11200 packets received, 2312 bps, 28.90%, Err 246 (1.0e-05)
9922.723 .... 11208 packets received, 2313 bps, 28.92%, Err 246 (1.0e-05)
9924.825 .... 11216 packets received, 2315 bps, 28.93%, Err 246 (1.0e-05)
9926.940 .... 11224 packets received, 2316 bps, 28.95%, Err 246 (1.0e-05)
9929.043 .... 11232 packets received, 2317 bps, 28.96%, Err 246 (1.0e-05)
9931.167 .... 11240 packets received, 2318 bps, 28.98%, Err 246 (1.0e-05)
9936.973 .... 11248 packets received, 2318 bps, 28.98%, Err 247 (1.0e-05)
9939.093 .... 11269 packets received, 2322 bps, 29.03%, Err 247 (1.0e-05)
9943.584 .... 11272 packets received, 2322 bps, 29.02%, Err 248 (1.0e-05)
9945.785 .... 11293 packets received, 2326 bps, 29.07%, Err 248 (1.0e-05)
9947.894 .... 11301 packets received, 2327 bps, 29.08%, Err 248 (1.0e-05)
9950.031 .... 11309 packets received, 2328 bps, 29.10%, Err 248 (1.0e-05)
9952.195 .... 11317 packets received, 2329 bps, 29.11%, Err 248 (1.0e-05)
9954.316 .... 11325 packets received, 2330 bps, 29.13%, Err 248 (1.0e-05)
9956.431 .... 11333 packets received, 2331 bps, 29.14%, Err 248 (1.0e-05)
9958.564 .... 11341 packets received, 2332 bps, 29.16%, Err 248 (1.0e-05)
9960.752 .... 11349 packets received, 2334 bps, 29.17%, Err 248 (1.0e-05)
9962.858 .... 11357 packets received, 2335 bps, 29.18%, Err 248 (1.0e-05)
9964.978 .... 11365 packets received, 2336 bps, 29.20%, Err 249 (1.0e-05)
9967.077 .... 11373 packets received, 2337 bps, 29.21%, Err 249 (1.0e-05)
9969.193 .... 11381 packets received, 2338 bps, 29.23%, Err 249 (1.0e-05)
9971.314 .... 11389 packets received, 2339 bps, 29.24%, Err 249 (1.0e-05)
9973.425 .... 11397 packets received, 2340 bps, 29.26%, Err 249 (1.0e-05)
9975.534 .... 11405 packets received, 2342 bps, 29.27%, Err 249 (1.0e-05)
9977.645 .... 11413 packets received, 2343 bps, 29.28%, Err 249 (1.0e-05)
9979.750 .... 11421 packets received, 2344 bps, 29.30%, Err 249 (1.0e-05)
9981.870 .... 11429 packets received, 2345 bps, 29.31%, Err 249 (1.0e-05)
9983.983 .... 11437 packets received, 2346 bps, 29.33%, Err 249 (1.0e-05)
9986.076 .... 11445 packets received, 2347 bps, 29.34%, Err 249 (1.0e-05)
9988.195 .... 11453 packets received, 2348 bps, 29.36%, Err 249 (1.0e-05)
9990.303 .... 11461 packets received, 2350 bps, 29.37%, Err 249 (1.0e-05)
9992.431 .... 11469 packets received, 2351 bps, 29.38%, Err 249 (1.0e-05)
9994.543 .... 11477 packets received, 2352 bps, 29.40%, Err 249 (1.0e-05)
9996.648 .... 11485 packets received, 2353 bps, 29.41%, Err 249 (1.0e-05)
9998.738 .... 11493 packets received, 2354 bps, 29.43%, Err 249 (1.0e-05)
10000.859 .... 11501 packets received, 2355 bps, 29.44%, Err 249 (1.0e-05)
10005.894 .... 11506 packets received, 2355 bps, 29.44%, Err 250 (1.0e-05)
10007.999 .... 11527 packets received, 2359 bps, 29.49%, Err 250 (1.0e-05)
10010.119 .... 11535 packets received, 2360 bps, 29.50%, Err 250 (1.0e-05)
10012.204 .... 11543 packets received, 2361 bps, 29.52%, Err 250 (1.0e-05)
10014.376 .... 11551 packets received, 2362 bps, 29.53%, Err 250 (1.0e-05)
10020.235 .... 11559 packets received, 2363 bps, 29.53%, Err 251 (1.0e-05)
10022.369 .... 11580 packets received, 2366 bps, 29.58%, Err 251 (1.0e-05)
10024.534 .... 11588 packets received, 2368 bps, 29.59%, Err 251 (1.0e-05)
10026.647 .... 11596 packets received, 2369 bps, 29.61%, Err 251 (1.0e-05)
10028.775 .... 11604 packets received, 2370 bps, 29.62%, Err 251 (1.0e-05)
10030.872 .... 11612 packets received, 2371 bps, 29.64%, Err 251 (1.0e-05)
10032.972 .... 11620 packets received, 2372 bps, 29.65%, Err 251 (1.0e-05)
10035.143 .... 11628 packets received, 2373 bps, 29.67%, Err 251 (1.0e-05)
10040.757 .... 11635 packets received, 2373 bps, 29.67%, Err 252 (1.0e-05)
10042.882 .... 11656 packets received, 2377 bps, 29.71%, Err 252 (1.0e-05)
10047.890 .... 11661 packets received, 2377 bps, 29.71%, Err 255 (1.0e-05)
10049.996 .... 11681 packets received, 2381 bps, 29.76%, Err 255 (1.0e-05)
10052.112 .... 11689 packets received, 2382 bps, 29.77%, Err 255 (1.0e-05)
10054.219 .... 11697 packets received, 2383 bps, 29.78%, Err 255 (1.0e-05)
10056.335 .... 11705 packets received, 2384 bps, 29.80%, Err 255 (1.0e-05)
10058.448 .... 11713 packets received, 2385 bps, 29.81%, Err 255 (1.0e-05)
10060.543 .... 11721 packets received, 2386 bps, 29.83%, Err 255 (1.0e-05)
10062.673 .... 11729 packets received, 2387 bps, 29.84%, Err 255 (1.0e-05)
10067.431 .... 11733 packets received, 2387 bps, 29.84%, Err 256 (1.0e-05)
10069.552 .... 11754 packets received, 2391 bps, 29.88%, Err 256 (1.0e-05)
10071.730 .... 11762 packets received, 2392 bps, 29.90%, Err 256 (1.0e-05)
10073.864 .... 11770 packets received, 2393 bps, 29.91%, Err 256 (1.0e-05)
10075.954 .... 11778 packets received, 2394 bps, 29.93%, Err 256 (1.0e-05)
10078.141 .... 11786 packets received, 2395 bps, 29.94%, Err 256 (1.0e-05)
10080.277 .... 11794 packets received, 2396 bps, 29.95%, Err 256 (1.0e-05)
10082.405 .... 11802 packets received, 2397 bps, 29.97%, Err 256 (1.0e-05)
10084.504 .... 11810 packets received, 2399 bps, 29.98%, Err 256 (1.0e-05)
10086.616 .... 11818 packets received, 2400 bps, 30.00%, Err 256 (1.0e-05)
10088.739 .... 11826 packets received, 2401 bps, 30.01%, Err 256 (1.0e-05)
10090.847 .... 11834 packets received, 2402 bps, 30.02%, Err 256 (1.0e-05)
10092.967 .... 11842 packets received, 2403 bps, 30.04%, Err 256 (1.0e-05)
10095.111 .... 11850 packets received, 2404 bps, 30.05%, Err 256 (1.0e-05)
10097.263 .... 11858 packets received, 2405 bps, 30.07%, Err 256 (1.0e-05)
10099.388 .... 11866 packets received, 2406 bps, 30.08%, Err 256 (1.0e-05)
10101.501 .... 11874 packets received, 2407 bps, 30.09%, Err 256 (1.0e-05)
10103.602 .... 11882 packets received, 2409 bps, 30.11%, Err 256 (1.0e-05)
10105.710 .... 11890 packets received, 2410 bps, 30.12%, Err 256 (9.9e-06)
10107.890 .... 11898 packets received, 2411 bps, 30.14%, Err 256 (9.9e-06)
10110.038 .... 11906 packets received, 2412 bps, 30.15%, Err 256 (9.9e-06)
10112.133 .... 11914 packets received, 2413 bps, 30.16%, Err 256 (9.9e-06)
10114.316 .... 11922 packets received, 2414 bps, 30.18%, Err 256 (9.9e-06)
10116.465 .... 11930 packets received, 2415 bps, 30.19%, Err 256 (9.9e-06)
10118.645 .... 11938 packets received, 2416 bps, 30.20%, Err 256 (9.9e-06)
10120.782 .... 11946 packets received, 2417 bps, 30.22%, Err 256 (9.9e-06)
10122.944 .... 11954 packets received, 2419 bps, 30.23%, Err 256 (9.9e-06)
10125.068 .... 11962 packets received, 2420 bps, 30.25%, Err 256 (9.9e-06)
10127.177 .... 11970 packets received, 2421 bps, 30.26%, Err 257 (9.9e-06)
10129.272 .... 11978 packets received, 2422 bps, 30.27%, Err 257 (9.9e-06)
10131.373 .... 11986 packets received, 2423 bps, 30.29%, Err 257 (9.9e-06)
10133.507 .... 11994 packets received, 2424 bps, 30.30%, Err 257 (9.9e-06)
10135.628 .... 12002 packets received, 2425 bps, 30.32%, Err 257 (9.9e-06)
10137.741 .... 12010 packets received, 2426 bps, 30.33%, Err 257 (9.9e-06)
10139.583 ** WARNING: System too busy, sleep 15 ms, but be awakened 79 ms later
10139.854 .... 12018 packets received, 2427 bps, 30.34%, Err 257 (9.9e-06)
10145.659 .... 12026 packets received, 2428 bps, 30.35%, Err 258 (9.9e-06)
10149.860 .... 12041 packets received, 2430 bps, 30.37%, Err 259 (9.9e-06)
10151.989 .... 12062 packets received, 2433 bps, 30.42%, Err 259 (9.9e-06)
10154.106 .... 12070 packets received, 2435 bps, 30.43%, Err 259 (9.9e-06)
10156.206 .... 12078 packets received, 2436 bps, 30.45%, Err 259 (9.9e-06)
10158.356 .... 12086 packets received, 2437 bps, 30.46%, Err 259 (9.9e-06)
10160.513 .... 12094 packets received, 2438 bps, 30.47%, Err 259 (9.9e-06)
10162.628 .... 12102 packets received, 2439 bps, 30.49%, Err 259 (9.9e-06)
10164.764 .... 12110 packets received, 2440 bps, 30.50%, Err 259 (9.9e-06)
10166.883 .... 12118 packets received, 2441 bps, 30.51%, Err 259 (9.9e-06)
10168.985 .... 12126 packets received, 2442 bps, 30.53%, Err 259 (9.9e-06)
